order_id,customer_id,order_date,promised_delivery,sales_rep
103475,10026081,2019/06/11,6/11/2019,154
103476,10026081,2019/06/11,6/11/2019,154
102446,10021996,2019/06/11,6/11/2019,181
102467,10019400,2019/06/11,6/10/2019,119
103318,10009645,2019/06/11,6/10/2019,103
104067,10024016,2019/06/11,6/11/2019,149
101219,10019400,2019/06/11,6/4/2019,119
101518,10026291,2019/06/11,6/11/2019,118
100976,10025778,2019/06/11,6/11/2019,103
100978,10020684,2019/06/11,6/11/2019,144
101017,10017036,2019/06/11,6/11/2019,117
101018,10017036,2019/06/11,6/11/2019,117
101019,10017036,2019/06/11,6/11/2019,117
101033,10021158,2019/06/11,6/11/2019,143
101036,10021158,2019/06/11,6/11/2019,143
101041,10019194,2019/06/11,6/11/2019,108
101042,10021158,2019/06/11,6/11/2019,143
101044,10021158,2019/06/11,6/11/2019,143
101075,10021158,2019/06/11,6/11/2019,143
101133,10019194,2019/06/11,6/11/2019,108
101214,10025021,2019/06/11,6/11/2019,155
101233,10019194,2019/06/11,6/11/2019,108
101396,10020684,2019/06/11,6/10/2019,144
101409,10021986,2019/06/11,6/11/2019,183
101447,10020515,2019/06/11,6/11/2019,143
101479,10019194,2019/06/11,6/11/2019,108
101591,10023524,2019/06/11,6/11/2019,103
101594,10021283,2019/06/11,6/11/2019,168
101607,10019812,2019/06/11,6/11/2019,113
101661,10021240,2019/06/11,6/10/2019,166
101693,10023511,2019/06/11,6/11/2019,136
101848,10019194,2019/06/11,6/11/2019,108
101884,10019194,2019/06/11,6/11/2019,108
101996,10020672,2019/06/11,6/9/2019,125
102006,10010906,2019/06/11,6/9/2019,115
102158,10009656,2019/06/11,6/11/2019,175
102159,10019812,2019/06/11,6/11/2019,113
102217,10013572,2019/06/11,6/11/2019,181
102519,10016780,2019/06/11,6/10/2019,120
102548,10019194,2019/06/11,6/11/2019,108
102563,10021239,2019/06/11,6/11/2019,112
102784,10020515,2019/06/11,6/11/2019,143
102790,10020515,2019/06/11,6/11/2019,143
102796,10020515,2019/06/11,6/11/2019,143
102847,10020515,2019/06/11,6/11/2019,143
102858,10002153,2019/06/11,6/11/2019,181
102971,10019812,2019/06/11,6/11/2019,113
102981,10022732,2019/06/11,6/11/2019,130
103373,10015253,2019/06/11,6/11/2019,158
103488,10002149,2019/06/11,6/10/2019,109
103532,10019194,2019/06/11,6/8/2019,108
103537,10012226,2019/06/11,6/11/2019,180
103580,10002144,2019/06/11,6/11/2019,113
103645,10022456,2019/06/11,6/9/2019,104
103657,10023524,2019/06/11,6/10/2019,103
103670,10013079,2019/06/11,6/10/2019,136
103689,10010906,2019/06/11,6/9/2019,115
103690,10020672,2019/06/11,6/9/2019,125
103717,10011052,2019/06/11,6/8/2019,157
103745,10020672,2019/06/11,6/9/2019,125
103748,10013572,2019/06/11,6/11/2019,181
103763,10008596,2019/06/11,6/11/2019,184
103808,10012157,2019/06/11,6/11/2019,157
103815,10021418,2019/06/11,6/11/2019,181
103820,10026336,2019/06/11,6/11/2019,158
103824,10024022,2019/06/11,6/11/2019,163
103825,10012425,2019/06/11,6/11/2019,108
103843,10012422,2019/06/11,6/11/2019,139
103862,10019194,2019/06/11,6/11/2019,108
103867,10022732,2019/06/11,6/11/2019,130
103957,10007457,2019/06/11,6/11/2019,130
103963,10025353,2019/06/11,6/11/2019,153
103966,10025353,2019/06/11,6/11/2019,153
103969,10024999,2019/06/11,6/11/2019,112
103976,10019194,2019/06/11,6/11/2019,108
104009,10018518,2019/06/11,6/11/2019,117
104058,10025267,2019/06/11,6/11/2019,105
103892,10000486,2019/06/10,6/10/2019,162
102873,10000461,2019/06/10,6/9/2019,172
103647,10016609,2019/06/10,6/10/2019,176
103685,10000469,2019/06/10,6/10/2019,142
103906,10000469,2019/06/10,6/10/2019,142
103650,10014803,2019/06/10,6/10/2019,157
101077,10000466,2019/06/10,6/10/2019,124
101917,10023235,2019/06/10,6/10/2019,152
102520,10016780,2019/06/10,6/10/2019,120
101172,10015495,2019/06/10,6/10/2019,145
103670,10013079,2019/06/10,6/10/2019,136
103265,10024003,2019/06/10,6/10/2019,143
101314,10014804,2019/06/10,6/10/2019,127
102976,10014804,2019/06/10,6/10/2019,127
100969,10015267,2019/06/10,6/10/2019,160
101007,10000475,2019/06/10,6/10/2019,179
102519,10016780,2019/06/10,6/10/2019,120
101016,10017036,2019/06/10,6/9/2019,117
101232,10019194,2019/06/10,6/10/2019,108
101276,10023524,2019/06/10,6/10/2019,103
101393,10004245,2019/06/10,6/10/2019,180
101404,10000453,2019/06/10,6/10/2019,125
101416,10023524,2019/06/10,6/10/2019,103
101691,10021668,2019/06/10,6/10/2019,117
101913,10022456,2019/06/10,6/9/2019,104
102053,10025237,2019/06/10,6/10/2019,118
102479,10023524,2019/06/10,6/10/2019,103
102617,10023524,2019/06/10,6/10/2019,103
102747,10012226,2019/06/10,6/9/2019,180
102897,10019194,2019/06/10,6/10/2019,108
103059,10012226,2019/06/10,6/10/2019,180
103422,10021668,2019/06/10,6/10/2019,117
103581,10000453,2019/06/10,6/10/2019,125
103645,10022456,2019/06/10,6/9/2019,104
103654,10009656,2019/06/10,6/9/2019,175
103657,10023524,2019/06/10,6/10/2019,103
103704,10022444,2019/06/10,6/10/2019,173
103813,10021006,2019/06/10,6/10/2019,162
103819,10022732,2019/06/10,6/10/2019,130
103876,10019194,2019/06/10,6/10/2019,108
103882,10025237,2019/06/10,6/10/2019,118
103987,10026532,2019/06/10,6/10/2019,167
103990,10022456,2019/06/10,6/10/2019,104
103899,10014238,2019/06/09,6/9/2019,124
101682,10021184,2019/06/09,6/8/2019,139
102804,10021184,2019/06/09,6/8/2019,139
103070,10023715,2019/06/09,6/9/2019,173
101058,10009676,2019/06/09,6/9/2019,141
101214,10025021,2019/06/09,6/9/2019,155
101222,10020914,2019/06/09,6/8/2019,182
101286,10009676,2019/06/09,6/9/2019,141
101348,10001786,2019/06/09,6/9/2019,118
101431,10017036,2019/06/09,6/9/2019,117
101685,10014469,2019/06/09,6/9/2019,145
101686,10016549,2019/06/09,6/9/2019,121
101689,10026532,2019/06/09,6/9/2019,167
101690,10018885,2019/06/09,6/9/2019,107
101732,10010886,2019/06/09,6/9/2019,158
101791,10017585,2019/06/09,6/9/2019,134
101849,10019194,2019/06/09,6/9/2019,108
101865,10009676,2019/06/09,6/9/2019,141
102160,10020393,2019/06/09,6/9/2019,175
102517,10019194,2019/06/09,6/9/2019,108
102578,10002969,2019/06/09,6/9/2019,175
102674,10016334,2019/06/09,6/8/2019,154
102891,10019194,2019/06/09,6/9/2019,108
103422,10021668,2019/06/09,6/3/2019,117
103445,10015793,2019/06/09,6/9/2019,182
103481,10011870,2019/06/09,6/9/2019,120
103485,10011997,2019/06/09,6/9/2019,160
103632,10024930,2019/06/09,6/9/2019,168
103633,10024022,2019/06/09,6/9/2019,163
103693,10016113,2019/06/09,6/9/2019,162
103716,10014739,2019/06/09,6/9/2019,158
103743,10009676,2019/06/09,6/9/2019,141
103814,10023511,2019/06/09,6/9/2019,136
103903,10013574,2019/06/09,6/9/2019,145
101148,10016548,2019/06/08,6/4/2019,118
101149,10016548,2019/06/08,6/4/2019,118
101655,10016548,2019/06/08,6/4/2019,118
101243,10016113,2019/06/08,6/8/2019,112
101417,10011870,2019/06/08,6/8/2019,105
103708,10012927,2019/06/08,6/8/2019,149
102972,10013252,2019/06/08,6/8/2019,147
102973,10013252,2019/06/08,6/8/2019,147
101307,10023793,2019/06/08,6/8/2019,115
101387,10023793,2019/06/08,6/8/2019,115
102642,10008638,2019/06/08,6/8/2019,179
102808,10008638,2019/06/08,6/8/2019,179
102812,10008638,2019/06/08,6/8/2019,179
102953,10008638,2019/06/08,6/8/2019,179
102956,10008638,2019/06/08,6/8/2019,179
103681,10008638,2019/06/08,6/8/2019,179
101070,10020332,2019/06/08,6/4/2019,152
103703,10000486,2019/06/08,6/8/2019,162
100882,10002969,2019/06/08,6/8/2019,175
101014,10017036,2019/06/08,6/8/2019,117
101032,10021158,2019/06/08,6/8/2019,143
101034,10021158,2019/06/08,6/8/2019,143
101035,10021158,2019/06/08,6/8/2019,143
101038,10021158,2019/06/08,6/8/2019,143
101132,10009606,2019/06/08,6/8/2019,103
101248,10023447,2019/06/08,6/8/2019,176
101313,10023793,2019/06/08,6/8/2019,115
101407,10015253,2019/06/08,6/8/2019,158
101602,10007591,2019/06/08,6/8/2019,109
101608,10015253,2019/06/08,6/8/2019,158
101633,10023447,2019/06/08,6/8/2019,176
101759,10018518,2019/06/08,6/8/2019,117
101875,10024942,2019/06/08,6/8/2019,107
101883,10013574,2019/06/08,6/8/2019,110
102053,10025237,2019/06/08,6/8/2019,118
102078,10019909,2019/06/08,6/8/2019,157
102233,10023524,2019/06/08,6/8/2019,103
102260,10023793,2019/06/08,6/8/2019,115
102302,10007577,2019/06/08,6/8/2019,175
102383,10007564,2019/06/08,6/8/2019,166
102385,10015495,2019/06/08,5/18/2019,145
102516,10019194,2019/06/08,6/8/2019,108
102586,10025353,2019/06/08,6/8/2019,153
102662,10019812,2019/06/08,6/8/2019,113
102736,10023793,2019/06/08,6/8/2019,115
103103,10012226,2019/06/08,6/8/2019,180
103164,10027583,2019/06/08,6/8/2019,127
103243,10000501,2019/06/08,6/8/2019,182
103251,10022444,2019/06/08,6/8/2019,173
103299,10000453,2019/06/08,6/3/2019,125
103385,10027050,2019/06/08,6/8/2019,161
103395,10023212,2019/06/08,6/8/2019,180
103422,10021668,2019/06/08,6/3/2019,117
103435,10007577,2019/06/08,6/8/2019,175
103447,10015793,2019/06/08,6/8/2019,182
103495,10023511,2019/06/08,6/4/2019,136
103567,10017585,2019/06/08,6/8/2019,134
103587,10000453,2019/06/08,6/8/2019,125
103644,10022456,2019/06/08,6/8/2019,104
103648,10002489,2019/06/08,6/8/2019,109
103661,10023524,2019/06/08,6/4/2019,103
103662,10023524,2019/06/08,6/4/2019,103
103695,10012425,2019/06/08,6/8/2019,108
103705,10023793,2019/06/08,6/8/2019,115
103717,10011052,2019/06/08,6/8/2019,157
103775,10011398,2019/06/08,6/8/2019,185
100935,10026081,2019/06/04,6/4/2019,154
101157,10026081,2019/06/04,6/4/2019,154
101160,10026081,2019/06/04,6/4/2019,154
101624,10026081,2019/06/04,6/4/2019,154
101929,10005099,2019/06/04,6/4/2019,185
102077,10005099,2019/06/04,6/4/2019,185
103473,10026081,2019/06/04,6/4/2019,154
103573,10016548,2019/06/04,6/4/2019,118
103624,10023275,2019/06/04,6/4/2019,134
102466,10019400,2019/06/04,6/4/2019,119
102627,10019400,2019/06/04,6/4/2019,119
101596,10014238,2019/06/04,6/4/2019,124
100976,10025778,2019/06/04,6/4/2019,103
101006,10022450,2019/06/04,6/4/2019,167
101015,10017036,2019/06/04,6/4/2019,117
101447,10020515,2019/06/04,6/4/2019,143
101479,10019194,2019/06/04,6/4/2019,108
101513,10017638,2019/06/04,6/4/2019,161
101693,10023511,2019/06/04,6/4/2019,136
101848,10019194,2019/06/04,6/4/2019,108
101884,10019194,2019/06/04,6/4/2019,108
101996,10020672,2019/06/04,6/4/2019,125
102159,10019812,2019/06/04,6/4/2019,113
102160,10020393,2019/06/04,6/2/2019,175
102548,10019194,2019/06/04,6/4/2019,108
102607,10013572,2019/06/04,6/4/2019,181
102615,10025023,2019/06/04,6/4/2019,142
102790,10020515,2019/06/04,6/4/2019,143
102796,10020515,2019/06/04,6/4/2019,143
102800,10020515,2019/06/04,6/4/2019,143
102847,10020515,2019/06/04,6/4/2019,143
102869,10006037,2019/06/04,6/4/2019,103
102870,10025353,2019/06/04,6/3/2019,153
102971,10019812,2019/06/04,6/4/2019,113
102981,10022732,2019/06/04,6/4/2019,130
103049,10025508,2019/06/04,6/4/2019,172
103053,10025508,2019/06/04,6/4/2019,172
103056,10025508,2019/06/04,6/4/2019,172
103073,10013572,2019/06/04,6/4/2019,181
103186,10024541,2019/06/04,6/4/2019,166
103343,10021668,2019/06/04,6/4/2019,117
103375,10019194,2019/06/04,6/4/2019,108
103376,10017828,2019/06/04,6/4/2019,153
103390,10006037,2019/06/04,6/4/2019,103
103406,10023447,2019/06/04,6/4/2019,176
103424,10019194,2019/06/04,6/4/2019,108
103433,10016113,2019/06/04,6/4/2019,162
103439,10015793,2019/06/04,6/4/2019,182
103441,10015793,2019/06/04,6/4/2019,182
103442,10015793,2019/06/04,6/4/2019,182
103495,10023511,2019/06/04,6/4/2019,136
103533,10019194,2019/06/04,6/4/2019,108
103536,10012226,2019/06/04,6/4/2019,180
103537,10012226,2019/06/04,6/4/2019,180
103538,10012226,2019/06/04,6/4/2019,180
103539,10012226,2019/06/04,6/4/2019,180
103542,10012226,2019/06/04,6/4/2019,180
103560,10015793,2019/06/04,6/4/2019,182
103595,10024262,2019/06/04,6/4/2019,161
103643,10026055,2019/06/04,6/4/2019,145
103697,10018518,2019/06/04,6/4/2019,117
103714,10008602,2019/06/04,6/4/2019,121
101077,10000466,2019/06/03,6/3/2019,124
103074,10022183,2019/06/03,6/3/2019,179
103265,10024003,2019/06/03,6/3/2019,143
100967,10015267,2019/06/03,6/3/2019,160
102121,10015267,2019/06/03,6/3/2019,160
103443,10004207,2019/06/03,6/3/2019,129
101332,10000461,2019/06/03,6/3/2019,172
102976,10014804,2019/06/03,6/3/2019,127
103387,10026348,2019/06/03,6/3/2019,119
103354,10009643,2019/06/03,6/3/2019,105
100968,10015267,2019/06/03,6/3/2019,160
102114,10015267,2019/06/03,6/3/2019,160
101427,10019194,2019/06/03,6/3/2019,108
101506,10024924,2019/06/03,6/3/2019,111
101675,10019665,2019/06/03,6/3/2019,182
102518,10019194,2019/06/03,6/3/2019,108
102617,10023524,2019/06/03,6/3/2019,103
102684,10015495,2019/06/03,6/3/2019,145
102897,10019194,2019/06/03,6/3/2019,108
103093,10016113,2019/06/03,6/3/2019,162
103273,10023524,2019/06/03,6/3/2019,103
103299,10000453,2019/06/03,6/3/2019,125
103422,10021668,2019/06/03,6/3/2019,117
103427,10019194,2019/06/03,6/3/2019,108
103478,10020080,2019/06/03,6/3/2019,163
103504,10000453,2019/06/03,6/3/2019,125
103570,10025252,2019/06/03,6/3/2019,179
103604,10009863,2019/06/03,6/3/2019,153
101907,10006862,2019/06/02,6/2/2019,172
101376,10014803,2019/06/02,6/1/2019,157
101401,10014803,2019/06/02,6/1/2019,157
100891,10019400,2019/06/02,6/2/2019,119
101188,10019400,2019/06/02,6/2/2019,119
101588,10019400,2019/06/02,6/2/2019,119
100972,10025778,2019/06/02,6/2/2019,103
100974,10025778,2019/06/02,6/2/2019,103
100994,10018146,2019/06/02,6/2/2019,157
101014,10017036,2019/06/02,6/2/2019,117
101016,10017036,2019/06/02,6/2/2019,117
101058,10009676,2019/06/02,6/2/2019,141
101092,10009676,2019/06/02,6/2/2019,141
101184,10017585,2019/06/02,6/2/2019,134
101285,10009676,2019/06/02,6/2/2019,141
101391,10022456,2019/06/02,6/2/2019,104
101431,10017036,2019/06/02,6/2/2019,117
101471,10022456,2019/06/02,6/2/2019,104
101561,10009676,2019/06/02,6/2/2019,141
101562,10009676,2019/06/02,6/2/2019,141
101564,10009676,2019/06/02,6/2/2019,141
101575,10019194,2019/06/02,6/2/2019,108
101654,10020672,2019/06/02,6/2/2019,125
101686,10016549,2019/06/02,6/2/2019,121
101734,10020672,2019/06/02,6/2/2019,125
101791,10017585,2019/06/02,6/2/2019,134
101797,10025353,2019/06/02,6/2/2019,111
101865,10009676,2019/06/02,6/2/2019,141
101891,10024743,2019/06/02,6/2/2019,113
101895,10019194,2019/06/02,6/2/2019,108
101913,10022456,2019/06/02,6/2/2019,104
102006,10010906,2019/06/02,6/2/2019,115
102040,10022456,2019/06/02,6/2/2019,104
102099,10021223,2019/06/02,6/2/2019,172
102120,10017585,2019/06/02,6/2/2019,134
102160,10020393,2019/06/02,6/2/2019,175
102394,10011997,2019/06/02,6/2/2019,160
102510,10011870,2019/06/02,6/2/2019,120
102568,10020982,2019/06/02,6/2/2019,119
102747,10012226,2019/06/02,6/2/2019,180
102774,10015793,2019/06/02,6/2/2019,182
102975,10009676,2019/06/02,6/2/2019,141
102988,10015793,2019/06/02,6/2/2019,182
102995,10010906,2019/06/02,6/2/2019,115
102998,10020672,2019/06/02,6/2/2019,125
103178,10013312,2019/06/02,6/2/2019,151
103217,10002144,2019/06/02,5/31/2019,113
103277,10025049,2019/06/02,5/31/2019,180
103379,10022252,2019/06/02,6/2/2019,175
103385,10027050,2019/06/02,6/1/2019,161
103411,10016807,2019/06/02,6/2/2019,160
103413,10025241,2019/06/02,6/2/2019,118
103414,10025241,2019/06/02,6/2/2019,118
102011,10026606,2019/06/01,6/1/2019,114
102002,10026606,2019/06/01,6/1/2019,114
102260,10023793,2019/06/01,6/1/2019,115
103218,10026560,2019/06/01,6/1/2019,162
103228,10023793,2019/06/01,6/1/2019,115
103232,10023793,2019/06/01,6/1/2019,115
103235,10023793,2019/06/01,6/1/2019,115
101656,10023275,2019/06/01,5/28/2019,134
101837,10023275,2019/06/01,5/28/2019,134
102064,10023275,2019/06/01,5/28/2019,134
103155,10023275,2019/06/01,6/1/2019,134
100970,10025778,2019/06/01,6/1/2019,103
100971,10025778,2019/06/01,6/1/2019,103
101006,10022450,2019/06/01,5/28/2019,167
101040,10021158,2019/06/01,6/1/2019,143
101046,10025571,2019/06/01,6/1/2019,134
101270,10026532,2019/06/01,6/1/2019,167
101390,10011052,2019/06/01,6/1/2019,157
101396,10020684,2019/06/01,6/1/2019,144
101402,10005688,2019/06/01,6/1/2019,107
101403,10005688,2019/06/01,6/1/2019,107
101524,10005376,2019/06/01,6/1/2019,104
101545,10020914,2019/06/01,6/1/2019,182
101548,10005376,2019/06/01,6/1/2019,104
101595,10025025,2019/06/01,6/1/2019,110
102078,10019909,2019/06/01,6/1/2019,157
102088,10005376,2019/06/01,6/1/2019,104
102104,10025571,2019/06/01,6/1/2019,134
102302,10007577,2019/06/01,6/1/2019,175
102560,10012425,2019/06/01,6/1/2019,108
102651,10007564,2019/06/01,6/1/2019,166
102652,10007564,2019/06/01,6/1/2019,166
102689,10024550,2019/06/01,6/1/2019,111
102790,10020515,2019/06/01,5/28/2019,143
102795,10005376,2019/06/01,6/1/2019,104
102796,10020515,2019/06/01,5/28/2019,143
102800,10020515,2019/06/01,5/28/2019,143
102949,10004245,2019/06/01,6/1/2019,180
102971,10019812,2019/06/01,5/28/2019,113
103023,10003882,2019/06/01,6/1/2019,176
103034,10022450,2019/06/01,6/1/2019,167
103150,10020684,2019/06/01,6/1/2019,144
103169,10012425,2019/06/01,6/1/2019,108
103172,10020684,2019/06/01,6/1/2019,144
103179,10019909,2019/06/01,6/1/2019,157
103206,10025771,2019/06/01,6/1/2019,141
103224,10017828,2019/06/01,6/1/2019,153
103250,10004245,2019/06/01,6/1/2019,180
103266,10015793,2019/06/01,6/1/2019,182
103280,10011521,2019/06/01,6/1/2019,172
103308,10009606,2019/06/01,6/1/2019,103
103374,10023785,2019/06/01,6/1/2019,116
103380,10020515,2019/06/01,6/1/2019,143
103386,10021418,2019/06/01,6/1/2019,181
103426,10022456,2019/06/01,6/1/2019,104
102010,10026606,2019/05/31,5/31/2019,114
101134,10023793,2019/05/31,5/29/2019,115
103237,10023793,2019/05/31,5/31/2019,115
100973,10025778,2019/05/31,5/31/2019,103
101153,10018352,2019/05/31,5/31/2019,127
101339,10018665,2019/05/31,5/31/2019,130
101398,10020266,2019/05/31,5/31/2019,114
101454,10017036,2019/05/31,5/31/2019,117
101502,10023212,2019/05/31,5/31/2019,180
101577,10005376,2019/05/31,5/31/2019,109
101597,10021283,2019/05/31,5/31/2019,168
101607,10019812,2019/05/31,5/31/2019,113
101687,10023757,2019/05/31,5/31/2019,120
101688,10025549,2019/05/31,5/31/2019,139
101754,10012226,2019/05/31,5/31/2019,180
101758,10012226,2019/05/31,5/31/2019,180
101811,10009639,2019/05/31,5/31/2019,155
101814,10026055,2019/05/31,5/31/2019,145
102193,10025269,2019/05/31,5/31/2019,112
102549,10025158,2019/05/31,5/31/2019,125
102748,10012226,2019/05/31,5/31/2019,180
103027,10021470,2019/05/31,5/31/2019,144
103072,10016113,2019/05/31,5/31/2019,162
103094,10020672,2019/05/31,5/31/2019,125
103103,10012226,2019/05/31,5/31/2019,180
103106,10026055,2019/05/31,5/31/2019,145
103111,10019388,2019/05/31,5/31/2019,147
103113,10012305,2019/05/31,5/31/2019,108
103116,10025267,2019/05/31,5/31/2019,105
103136,10019812,2019/05/31,5/28/2019,113
103191,10019194,2019/05/31,5/31/2019,108
103229,10023793,2019/05/31,5/31/2019,115
103231,10023793,2019/05/31,5/31/2019,115
103234,10009650,2019/05/31,5/31/2019,132
103238,10023793,2019/05/31,5/31/2019,115
103239,10023793,2019/05/31,5/31/2019,115
103300,10025359,2019/05/31,5/31/2019,144
100879,10026081,2019/05/28,5/28/2019,154
101096,10026081,2019/05/28,5/28/2019,154
101097,10026081,2019/05/28,5/28/2019,154
101159,10026081,2019/05/28,5/28/2019,154
101643,10026081,2019/05/28,5/28/2019,154
102692,10026081,2019/05/28,5/28/2019,154
101882,10026365,2019/05/28,5/27/2019,107
102310,10019900,2019/05/28,5/27/2019,117
102778,10025558,2019/05/28,5/28/2019,149
103021,10027348,2019/05/28,5/28/2019,142
102079,10007123,2019/05/28,5/28/2019,129
103143,10023793,2019/05/28,5/28/2019,115
101091,10016609,2019/05/28,5/28/2019,176
102098,10016609,2019/05/28,5/28/2019,176
101858,10019400,2019/05/28,5/28/2019,119
100967,10015267,2019/05/28,5/27/2019,160
101006,10022450,2019/05/28,5/28/2019,167
101019,10017036,2019/05/28,5/28/2019,117
101033,10021158,2019/05/28,5/28/2019,143
101133,10019194,2019/05/28,5/28/2019,108
101233,10019194,2019/05/28,5/28/2019,108
101266,10019812,2019/05/28,5/28/2019,113
101451,10020515,2019/05/28,5/28/2019,143
101479,10019194,2019/05/28,5/28/2019,108
101593,10025300,2019/05/28,5/28/2019,168
101693,10023511,2019/05/28,5/28/2019,136
101801,10022687,2019/05/28,5/28/2019,113
101848,10019194,2019/05/28,5/28/2019,108
101875,10024942,2019/05/28,5/28/2019,107
101884,10019194,2019/05/28,5/28/2019,108
101909,10011521,2019/05/28,5/28/2019,172
102159,10019812,2019/05/28,5/28/2019,113
102479,10023524,2019/05/28,5/28/2019,103
102662,10019812,2019/05/28,5/28/2019,113
102784,10020515,2019/05/28,5/28/2019,143
102790,10020515,2019/05/28,5/28/2019,143
102796,10020515,2019/05/28,5/28/2019,143
102800,10020515,2019/05/28,5/28/2019,143
102866,10015789,2019/05/28,5/28/2019,110
102869,10006037,2019/05/28,5/28/2019,103
102893,10025300,2019/05/28,5/28/2019,168
102908,10024999,2019/05/28,5/28/2019,112
102915,10016858,2019/05/28,5/28/2019,130
102937,10019665,2019/05/28,5/28/2019,182
102971,10019812,2019/05/28,5/28/2019,113
103009,10026294,2019/05/28,5/28/2019,155
103024,10026438,2019/05/28,5/28/2019,121
103065,10013397,2019/05/28,5/28/2019,105
103073,10013572,2019/05/28,5/28/2019,181
103110,10022732,2019/05/28,5/28/2019,130
103112,10019194,2019/05/28,5/28/2019,108
103212,10025267,2019/05/28,5/28/2019,105
101297,10026839,2019/05/27,5/27/2019,155
102667,10014264,2019/05/27,5/27/2019,152
101718,10015495,2019/05/27,5/27/2019,145
101580,10026606,2019/05/27,5/27/2019,114
102001,10026606,2019/05/27,5/27/2019,114
101584,10026606,2019/05/27,5/27/2019,114
102007,10026606,2019/05/27,5/27/2019,114
100954,10007564,2019/05/27,5/27/2019,166
100960,10021006,2019/05/27,5/25/2019,162
100966,10015267,2019/05/27,5/27/2019,160
100967,10015267,2019/05/27,5/27/2019,160
100968,10015267,2019/05/27,5/27/2019,160
100969,10015267,2019/05/27,5/27/2019,160
101007,10000475,2019/05/27,5/27/2019,179
101397,10007577,2019/05/27,5/26/2019,175
101404,10000453,2019/05/27,5/27/2019,125
101416,10023524,2019/05/27,5/27/2019,103
101456,10020515,2019/05/27,5/27/2019,143
101506,10024924,2019/05/27,5/27/2019,111
101511,10023524,2019/05/27,5/27/2019,103
101527,10021668,2019/05/27,5/27/2019,117
101639,10014804,2019/05/27,5/27/2019,127
101648,10014804,2019/05/27,5/27/2019,127
101692,10002149,2019/05/27,5/27/2019,109
102518,10019194,2019/05/27,5/27/2019,108
102553,10014804,2019/05/27,5/27/2019,127
102560,10012425,2019/05/27,5/26/2019,108
102617,10023524,2019/05/27,5/27/2019,103
102668,10024924,2019/05/27,5/27/2019,111
102781,10000453,2019/05/27,5/27/2019,125
102783,10013572,2019/05/27,5/27/2019,181
102798,10020515,2019/05/27,5/27/2019,143
102807,10022444,2019/05/27,5/27/2019,173
102894,10023235,2019/05/27,5/27/2019,152
102896,10014804,2019/05/27,5/27/2019,127
102897,10019194,2019/05/27,5/27/2019,108
102898,10014804,2019/05/27,5/27/2019,127
102968,10023244,2019/05/27,5/27/2019,124
102976,10014804,2019/05/27,5/27/2019,127
102992,10015793,2019/05/27,5/27/2019,182
103060,10003749,2019/05/27,5/27/2019,158
103062,10019194,2019/05/27,5/27/2019,108
103066,10018518,2019/05/27,5/27/2019,117
103074,10022183,2019/05/27,5/27/2019,179
103090,10021485,2019/05/27,5/27/2019,167
103093,10016113,2019/05/27,5/27/2019,162
103118,10015793,2019/05/27,5/27/2019,182
101007,10000475,2019/05/26,5/26/2019,179
102126,10008638,2019/05/26,5/26/2019,179
102322,10013252,2019/05/26,5/26/2019,147
102324,10013252,2019/05/26,5/26/2019,147
102325,10013252,2019/05/26,5/26/2019,147
102735,10023793,2019/05/26,5/26/2019,115
101583,10026606,2019/05/26,5/26/2019,114
102044,10008593,2019/05/26,5/25/2019,144
102260,10023793,2019/05/26,5/26/2019,115
100923,10012226,2019/05/26,5/26/2019,180
101016,10017036,2019/05/26,5/26/2019,117
101044,10021158,2019/05/26,5/26/2019,143
101133,10019194,2019/05/26,5/26/2019,108
101228,10005688,2019/05/26,5/26/2019,107
101265,10013765,2019/05/26,5/26/2019,163
101348,10001786,2019/05/26,5/26/2019,118
101352,10007577,2019/05/26,5/26/2019,175
101391,10022456,2019/05/26,5/26/2019,104
101419,10022456,2019/05/26,5/26/2019,104
101471,10022456,2019/05/26,5/26/2019,104
101685,10014469,2019/05/26,5/26/2019,145
101686,10016549,2019/05/26,5/26/2019,121
101689,10026532,2019/05/26,5/26/2019,167
101690,10018885,2019/05/26,5/26/2019,107
101735,10012226,2019/05/26,5/26/2019,180
101758,10012226,2019/05/26,5/26/2019,180
101865,10009676,2019/05/26,5/26/2019,141
101870,10000475,2019/05/26,5/26/2019,179
101895,10019194,2019/05/26,5/26/2019,108
101913,10022456,2019/05/26,5/26/2019,104
101991,10009676,2019/05/26,5/26/2019,141
101996,10020672,2019/05/26,5/26/2019,125
102159,10019812,2019/05/26,5/26/2019,113
102217,10013572,2019/05/26,5/26/2019,181
102355,10025049,2019/05/26,5/26/2019,180
102394,10011997,2019/05/26,5/26/2019,160
102435,10015793,2019/05/26,5/26/2019,182
102506,10021160,2019/05/26,5/26/2019,160
102510,10011870,2019/05/26,5/26/2019,120
102517,10019194,2019/05/26,5/26/2019,108
102553,10014804,2019/05/26,5/26/2019,127
102560,10012425,2019/05/26,5/26/2019,108
102578,10002969,2019/05/26,5/26/2019,175
102667,10014264,2019/05/26,5/26/2019,152
102682,10020663,2019/05/26,5/26/2019,136
102689,10024550,2019/05/26,5/26/2019,111
102747,10012226,2019/05/26,5/26/2019,180
102771,10022732,2019/05/26,5/26/2019,130
102786,10013572,2019/05/26,5/26/2019,181
102789,10000457,2019/05/26,5/26/2019,151
102839,10021160,2019/05/26,5/26/2019,160
102863,10008596,2019/05/26,5/26/2019,184
102891,10019194,2019/05/26,5/26/2019,108
